STATE,YEAR,MONTH,DAY,GLOBAL_COUNT,ENV_COUNT
AS,2015,3,16,58140,2680
AS,2015,3,26,57175,2758
AS,2015,4,22,58499,3080
AS,2016,3,19,20615,486
AS,2016,4,23,22590,2994
AS,2017,2,15,44533,3284
AS,2017,3,7,30082,928
AU,2015,4,12,4,
AU,2015,11,20,356,2
AU,2015,12,13,8,1
AU,2015,12,30,31,
AU,2016,3,19,134,
AU,2017,1,30,71,
AU,2017,5,2,11,
AV,2016,6,24,18,
AV,2016,7,19,19,
AV,2016,8,29,48,
BA,2016,3,28,149,6
BA,2016,5,22,64,4
BA,2016,6,23,47,
BA,2016,8,23,191,
BA,2016,9,11,212,
BA,2016,9,20,433,
BA,2017,9,16,211,6
BB,2015,3,22,61,
BB,2015,7,14,189,
BB,2015,9,14,25,3
BB,2015,10,21,31,
BB,2015,12,14,79,22
BB,2016,4,27,181,2
BB,2016,11,6,112,
BB,2017,2,8,228,
BB,2017,7,4,135,
BB,2017,9,19,185,42
BC,2015,6,27,10,
BC,2015,9,29,40,1
BC,2015,12,14,112,2
BC,2016,2,22,308,4
BC,2016,3,2,127,9
BC,2017,4,7,78,1
BC,2017,5,27,2,
BD,2015,3,14,179,
BD,2015,5,4,82,3
BD,2015,7,5,2,
BD,2015,7,13,138,7
BD,2016,3,12,179,
BD,2016,4,20,89,8
BD,2017,2,22,57,
BD,2017,2,24,59,
BD,2017,3,23,81,
BD,2017,10,19,78,1
BE,2015,9,26,16,
BE,2016,5,26,39,4
BF,2015,6,9,388,9
BF,2015,9,16,509,9
BF,2016,8,1,19,
BF,2017,11,1,122,
BG,2015,7,24,2146,56
BG,2015,11,9,2396,39
BG,2016,12,23,2583,11
BH,2016,3,2,246,2
BH,2017,4,14,86,
BH,2017,8,18,187,7
BH,2017,9,13,194,
BH,2017,11,11,190,12
BK,2016,3,9,3,
BL,2015,4,28,5,
BM,2015,10,16,527,1
BM,2015,11,5,340,3
BM,2016,1,6,256,1
BM,2017,1,19,265,2
BO,2015,3,31,446,
BO,2015,5,8,511,4
BO,2016,1,5,277,
BO,2016,10,19,457,
BO,2017,3,3,292,
BO,2017,10,25,287,
BP,2016,3,3,29,
BP,2016,4,7,18,
BP,2016,4,17,5,
BP,2017,8,2,1,
BP,2017,8,22,9,
BP,2017,11,14,39,19
BR,2015,11,7,10,2
BT,2015,6,18,32,2
BT,2016,2,7,36,
BU,2017,1,17,592,
BU,2017,4,11,517,2
BX,2015,6,20,281,
BX,2016,10,20,216,18
BX,2017,4,24,133,
BY,2016,11,23,2,
BY,2016,12,6,8,
BY,2016,12,16,4,
BY,2017,1,19,16,
CA,2015,6,14,13103,405
CA,2016,4,26,32228,514
CB,2016,12,15,441,
CE,2015,8,3,805,
CE,2015,8,20,1122,1
CE,2015,10,21,124,
CE,2016,2,15,1294,4
CE,2016,7,15,1505,43
CE,2016,12,20,1311,15
CE,2017,5,30,695,68
CH,2015,9,24,10423,337
CH,2016,7,9,6483,186
CH,2016,9,5,15788,492
CI,2015,12,29,19,
CI,2016,12,5,31,2
CI,2017,2,15,15,1
CI,2017,10,1,4,
CJ,2015,7,22,352,14
CJ,2015,9,16,279,16
CJ,2015,12,2,284,13
CJ,2016,4,1,155,3
CJ,2016,8,17,45,1
CM,2015,2,28,16,2
CM,2015,5,19,59,
CM,2015,6,8,73,
CM,2015,7,11,65,1
CM,2015,11,6,79,
CM,2016,4,17,85,2
CM,2016,7,8,57,
CM,2017,1,7,16,
CM,2017,6,26,474,30
CM,2017,7,31,34,
CM,2017,8,17,231,2
CM,2017,9,10,51,
CO,2015,3,24,6,
CO,2016,1,17,5,
CS,2015,2,23,91,
CS,2015,5,26,25,3
CS,2015,10,9,103,5
CS,2017,3,16,68,
CS,2017,11,15,105,3
CT,2016,7,22,11,
CU,2015,7,11,341,
CU,2015,10,17,168,
CU,2015,11,17,459,8
CU,2016,1,17,318,
CU,2017,7,29,151,
CW,2015,3,6,17,
CW,2017,3,21,11,
CY,2015,4,22,289,1
CY,2015,8,2,273,
CY,2016,10,16,391,26
CY,2017,1,23,368,
DA,2015,7,14,23,1
DA,2015,11,8,7,
DA,2017,3,28,97,5
DJ,2016,5,5,39,
DJ,2017,7,13,13,
DO,2015,10,29,8,
DO,2016,10,21,15,
DO,2017,1,10,21,
DR,2015,12,14,22,
EC,2015,10,14,10,5
EC,2015,11,23,10,
EC,2015,11,27,37,
EC,2016,1,11,23,
EC,2017,4,11,2,
EC,2017,5,8,14,1
EC,2017,5,23,22,5
EC,2017,11,8,16,
EG,2015,7,5,1261,20
EG,2015,9,25,750,
EG,2015,12,10,884,31
EG,2016,12,13,948,7
EI,2015,3,11,4988,93
EI,2015,4,26,1939,188
EI,2016,11,24,4502,43
EI,2017,9,9,1730,186
EN,2015,11,18,10,
EN,2016,1,5,20,
EN,2016,12,4,23,
EN,2016,12,18,19,
EN,2017,3,19,6,
EN,2017,8,1,9,
ER,2015,3,19,13,
ER,2015,12,6,20,
ER,2016,2,25,117,
ER,2016,5,5,18,7
ER,2016,10,31,64,
ET,2016,3,23,166,18
ET,2016,8,11,342,
ET,2017,3,12,139,1
ET,2017,4,5,188,16
EZ,2016,11,28,175,
EZ,2017,4,8,44,
EZ,2017,5,9,306,
EZ,2017,8,31,384,
FI,2015,5,1,22,
FI,2015,5,22,147,12
FI,2017,5,23,48,9
FI,2017,6,23,13,
FJ,2015,3,28,426,10
FJ,2016,3,24,276,27
FJ,2017,6,8,375,17
FJ,2017,7,2,202,11
FJ,2017,7,24,409,5
FK,2017,2,22,4,
FM,2016,11,16,29,
FO,2017,11,3,1,
FP,2017,3,16,12,
FR,2015,7,6,726,38
FR,2015,10,31,308,3
FR,2016,8,3,1610,29
FR,2016,9,27,1411,88
FR,2017,4,1,566,27
FR,2017,4,19,1066,18
GA,2015,8,4,96,
GA,2015,12,30,89,
GA,2016,9,1,102,
GA,2016,9,14,126,2
GA,2017,10,9,114,
GA,2017,11,6,178,14
GB,2017,9,23,45,3
GG,2015,9,1,92,
GG,2015,10,8,279,1
GG,2016,5,7,14,
GG,2016,12,11,14,
GH,2015,3,20,3414,76
GH,2015,6,28,2059,98
GH,2015,9,22,3576,29
GH,2016,4,23,1668,20
GH,2016,6,14,2762,75
GH,2017,8,16,2484,96
GI,2015,7,7,18,
GI,2015,10,26,11,
GI,2016,1,9,12,
GI,2017,11,15,36,
GI,2017,11,16,18,
GJ,2015,9,12,1,
GJ,2016,2,11,7,1
GJ,2016,3,19,16,
GJ,2016,8,26,15,
GJ,2016,9,5,87,19
GJ,2017,10,6,58,
GM,2015,11,16,1520,21
GM,2016,2,2,1669,26
GM,2016,9,13,1349,39
GM,2017,2,21,1539,63
GM,2017,3,29,1657,50
GM,2017,6,29,1193,15
GQ,2016,3,3,161,
GQ,2017,4,27,202,
GQ,2017,8,3,47,
GR,2015,8,9,257,
GR,2015,9,19,283,1
GR,2017,3,7,771,10
GR,2017,3,20,684,7
GR,2017,8,16,143,54
GT,2015,7,28,4,
GT,2016,1,5,3,3
GT,2016,10,12,3,
GV,2017,9,26,2,
GY,2015,3,30,199,1
GY,2016,3,18,308,4
GY,2017,3,22,375,4
HA,2016,1,11,41,17
HA,2016,1,30,9,
HA,2016,3,22,36,2
HA,2017,7,25,45,
HA,2017,10,22,40,
HK,2015,8,9,49,
HK,2016,7,30,60,2
HK,2016,8,13,8,
HK,2017,1,12,98,
HK,2017,7,31,200,
HR,2015,5,9,15,
HR,2015,7,6,314,28
HR,2015,7,11,205,
HR,2015,8,13,359,
HR,2016,3,22,168,
HR,2016,6,19,40,
HR,2016,8,25,10,
HR,2016,8,28,35,
HU,2015,8,3,113,
HU,2015,12,28,104,
HU,2016,9,12,181,1
HU,2017,6,12,114,
HU,2017,9,15,28,
IC,2016,1,2,24,
IC,2016,10,30,42,
IC,2017,8,21,38,
IC,2017,11,12,4,
ID,2017,3,18,763,23
ID,2017,6,11,281,5
ID,2017,8,12,131,1
IM,2015,3,28,39,
IM,2015,7,15,40,
IM,2015,9,6,14,
IM,2016,3,13,14,
IM,2016,8,12,15,1
IM,2017,3,7,29,
IM,2017,6,21,14,
IM,2017,10,14,11,
IN,2015,8,16,28827,569
IN,2015,11,15,28578,356
IN,2016,7,25,39524,734
IN,2016,8,1,39630,867
IN,2016,8,31,36424,858
IN,2016,11,22,32250,729
IN,2017,8,22,32188,910
IN,2017,9,22,28395,823
IN,2017,11,21,32811,735
IO,2015,10,26,19,
IO,2016,9,13,231,11
IR,2015,12,27,1645,44
IR,2016,3,12,1204,7
IR,2016,5,1,3421,240
IR,2016,12,6,5566,82
IS,2015,5,20,7417,68
IS,2015,10,19,7629,133
IS,2017,3,8,16511,108
IS,2017,3,17,9011,77
IS,2017,4,13,15946,36
IS,2017,8,23,15273,123
IT,2017,10,14,231,
IZ,2015,2,24,1274,53
IZ,2015,6,28,528,25
IZ,2015,9,22,699,16
IZ,2015,10,15,461,1
IZ,2016,5,8,609,20
IZ,2017,11,11,746,77
JA,2015,5,7,1109,54
JA,2015,9,12,691,57
JA,2015,11,15,1135,18
JA,2016,6,15,2153,22
JA,2017,1,19,1860,98
JA,2017,6,30,1442,60
JA,2017,11,10,1669,88
JE,2015,9,4,16,
JM,2015,6,9,603,20
JM,2016,3,4,625,10
JM,2016,5,12,658,15
JO,2015,2,22,331,18
JO,2015,3,21,427,23
JO,2015,7,4,290,
JO,2016,7,25,312,37
JO,2016,9,1,377,40
JO,2016,9,6,315,2
JO,2017,2,27,356,14
JO,2017,4,1,131,
JO,2017,6,20,333,
JO,2017,10,24,375,42
KE,2016,9,23,4187,210
KE,2016,10,29,1083,13
KE,2016,10,31,3249,185
KE,2016,12,12,1401,35
KE,2017,1,3,1738,15
KE,2017,3,30,1329,15
KG,2016,12,21,272,16
KG,2017,9,3,24,
KG,2017,11,2,182,
KN,2016,6,23,473,11
KN,2016,9,29,251,22
KS,2015,3,23,1336,36
KS,2015,4,6,1151,22
KS,2015,6,23,2538,25
KS,2015,9,12,359,
KS,2015,10,27,2038,46
KS,2016,2,20,396,
KS,2016,7,22,1078,28
KS,2017,5,10,1328,5
KS,2017,7,23,716,29
KU,2015,5,26,455,23
KV,2015,5,6,8,
KV,2015,5,17,26,
KV,2015,6,17,21,
KV,2016,6,30,11,
KV,2017,4,10,30,
KV,2017,5,23,21,
KV,2017,10,25,8,
KV,2017,10,30,180,10
LA,2015,5,25,11,
LA,2015,10,7,2,
LA,2015,11,16,13,
LA,2016,6,26,12,
LA,2017,9,18,17,
LA,2017,9,28,46,
LE,2015,8,26,1357,14
LE,2015,11,15,604,
LE,2016,1,20,1300,13
LG,2015,12,1,90,4
LG,2016,4,29,435,1
LG,2016,5,7,21,
LG,2017,3,24,146,
LG,2017,4,7,453,52
LH,2015,4,19,7,
LH,2015,4,21,96,
LH,2015,9,2,74,
LH,2016,7,22,38,
LH,2016,9,22,61,
LH,2017,3,1,21,
LI,2015,7,3,279,
LI,2015,8,29,96,15
LI,2016,6,23,469,9
LO,2015,3,31,63,
LO,2015,4,2,22,
LO,2015,10,3,101,11
LO,2015,10,22,14,6
LO,2015,12,17,12,2
LO,2016,2,24,28,
LO,2016,8,16,5,
LO,2017,2,8,43,
LO,2017,3,20,37,
LT,2015,9,17,72,4
LT,2015,12,25,43,1
LT,2016,3,25,74,
LT,2016,9,21,31,
LU,2015,12,19,30,
LU,2016,1,24,23,
LY,2015,11,30,32,
LY,2016,12,16,84,
LY,2016,12,30,16,1
LY,2017,3,1,98,5
LY,2017,4,17,26,
LY,2017,10,16,37,
LY,2017,11,10,111,
MC,2015,10,27,45,8
MC,2016,2,12,87,8
MD,2015,5,26,1,
MD,2016,7,8,9,
MD,2016,12,4,1,
MG,2015,10,1,20,
MG,2016,6,14,15,
MG,2017,4,28,13,
MH,2016,5,18,3,
MI,2015,7,6,164,
MI,2016,1,2,118,1
MI,2016,1,8,124,
MI,2017,5,7,89,
MI,2017,9,11,231,4
MI,2017,9,29,303,25
MJ,2015,3,10,4,
MK,2016,3,15,159,7
MK,2016,5,19,245,
MK,2016,6,10,93,
MK,2016,10,21,118,4
MK,2017,5,1,83,
MN,2016,8,31,14,
MN,2016,10,30,25,
MN,2017,2,3,9,
MN,2017,4,27,3,
MO,2016,8,1,178,
MO,2016,11,29,236,
MO,2016,12,31,4,
MO,2017,1,4,36,
MO,2017,2,27,73,
MO,2017,11,14,37,
MP,2015,10,17,19,
MP,2016,7,15,81,
MP,2017,10,9,25,
MP,2017,11,1,8,
MT,2015,7,3,571,32
MT,2015,12,25,240,12
MT,2016,5,31,368,
MT,2016,6,29,494,1
MT,2016,9,11,482,
MT,2017,4,6,330,
MT,2017,8,22,315,7
MT,2017,11,6,431,3
MT,2017,11,7,466,15
MU,2015,8,25,351,16
MU,2016,2,7,453,18
MU,2017,6,22,117,2
MV,2015,8,7,95,
MV,2016,6,27,38,
MV,2017,4,25,38,
MX,2015,2,23,429,8
MX,2015,5,11,47,2
MX,2015,10,23,116,6
MX,2016,4,6,124,
MX,2017,4,30,20,
MY,2015,6,7,3433,271
MY,2015,9,3,5357,154
MY,2016,9,10,3374,60
MY,2016,10,19,5407,88
MY,2017,2,19,4128,68
MY,2017,4,8,3103,55
MY,2017,7,31,4675,74
MY,2017,8,1,4647,36
MZ,2015,4,6,5,
NE,2017,3,29,1,
NH,2016,9,29,23,
NH,2017,7,2,4,
NH,2017,7,9,19,
NI,2015,10,5,14489,446
NI,2015,11,8,6701,85
NI,2016,3,1,13197,243
NI,2016,4,26,13024,284
NI,2016,9,14,15968,1081
NI,2017,3,12,9727,252
NL,2015,5,28,429,80
NL,2015,6,21,35,
NL,2015,7,22,303,27
NL,2015,8,7,488,130
NL,2016,1,1,95,28
NL,2016,3,22,466,10
NL,2016,4,12,305,1
NL,2016,12,21,137,2
NO,2015,6,2,263,16
NO,2015,9,18,255,3
NO,2016,3,23,179,
NO,2016,12,23,153,41
NO,2017,1,12,100,8
NO,2017,7,11,89,
NP,2016,9,20,1687,22
NP,2016,12,28,1340,37
NP,2017,6,19,255,4
NP,2017,11,11,189,3
NP,2017,11,17,306,22
NU,2017,6,29,16,
NZ,2015,6,26,4008,65
NZ,2015,12,7,4031,147
NZ,2016,8,12,2483,56
NZ,2016,8,26,2463,127
NZ,2017,8,15,4104,86
OD,2016,4,11,204,
OD,2016,12,11,49,
OD,2017,1,14,5,
OD,2017,7,10,128,
OD,2017,8,18,105,
OD,2017,8,23,73,
OD,2017,10,3,47,
PE,2015,4,9,58,
PE,2015,12,2,71,
PE,2016,5,7,20,
PE,2016,10,26,31,
PE,2017,1,30,18,3
PK,2016,1,29,6566,205
PK,2016,10,26,8344,67
PK,2017,10,11,5586,159
PK,2017,11,9,5327,102
PL,2016,2,27,50,
PL,2016,3,8,96,
PL,2016,6,16,291,6
PL,2016,9,4,248,
PL,2016,10,1,69,
PL,2017,3,31,155,6
PL,2017,5,12,252,
PL,2017,11,6,239,
PM,2015,5,1,61,
PM,2015,8,10,64,
PM,2017,8,1,41,
PO,2015,11,5,31,
PO,2015,11,18,6,
PO,2016,3,25,4,
PO,2017,2,3,84,
PO,2017,2,15,19,2
PO,2017,9,26,21,
PP,2015,9,6,15,
PP,2016,8,1,60,1
PP,2017,10,30,228,30
QA,2016,2,19,1242,7
QA,2016,3,5,1536,10
QA,2016,5,6,1149,52
QA,2016,5,21,1764,43
QA,2016,9,29,938,65
QA,2017,6,27,617,5
QA,2017,8,7,877,18
QA,2017,10,22,1137,20
RB,2015,8,5,46,
RB,2015,10,16,68,
RB,2016,8,26,106,
RB,2016,11,13,27,
RB,2017,3,9,140,
RB,2017,5,18,93,
RI,2015,4,15,367,
RI,2015,5,15,236,1
RI,2015,7,20,257,
RI,2015,11,1,27,5
RI,2016,1,15,171,
RI,2016,4,23,72,
RI,2016,8,7,26,
RI,2017,5,25,393,31
RM,2017,6,9,4,
RO,2016,3,29,253,
RO,2016,4,3,17,
RO,2017,3,9,361,17
RO,2017,11,11,55,
RP,2015,5,26,5150,298
RP,2015,6,10,4343,172
RP,2015,8,30,5143,170
RP,2015,12,10,5768,452
RP,2015,12,20,5813,117
RP,2016,6,19,6872,159
RP,2017,1,31,8659,114
RP,2017,2,12,8167,761
RP,2017,5,19,9424,115
RP,2017,9,11,6534,475
RP,2017,11,6,10036,118
RS,2015,6,24,7662,2936
RS,2016,2,27,2932,1634
RS,2016,9,3,3816,1238
RS,2017,1,2,4338,1822
RS,2017,1,15,6120,1521
RW,2015,9,4,75,
RW,2016,8,9,177,
RW,2017,3,15,198,2
SA,2015,7,2,1170,7
SA,2015,10,31,1024,23
SA,2016,10,29,898,30
SA,2017,1,31,1338,28
SA,2017,4,5,1571,36
SA,2017,4,25,1376,23
SA,2017,7,5,1270,7
SA,2017,9,10,1072,63
SA,2017,10,9,1231,51
SE,2015,8,25,41,
SE,2016,3,27,26,
SE,2016,5,6,12,8
SE,2016,6,3,7,7
SE,2016,8,14,4,
SE,2016,11,10,2,
SE,2017,1,5,10,2
SF,2015,10,9,6602,199
SF,2015,10,18,2750,114
SF,2015,11,26,5429,233
SF,2016,1,26,6126,165
SF,2016,2,14,2248,69
SF,2017,7,7,5141,159
SF,2017,8,2,6406,178
SI,2015,7,7,23,
SI,2015,7,29,51,
SI,2015,9,6,9,
SI,2015,9,25,26,
SI,2016,4,27,52,1
SI,2017,9,11,19,
SI,2017,10,19,51,
SL,2015,10,1,36,
SL,2016,4,16,31,
SL,2016,5,15,245,22
SL,2016,6,11,799,30
SL,2016,9,28,717,56
SL,2016,10,14,1193,14
SL,2017,4,20,120,14
SN,2015,9,12,1618,19
SN,2015,12,10,2849,20
SN,2016,5,19,1777,15
SN,2016,11,20,1212,4
SO,2015,9,22,426,3
SO,2016,1,21,1365,65
SO,2016,2,6,1061,
SO,2017,4,29,411,46
SO,2017,5,22,443,3
SP,2015,3,7,497,1
SP,2015,10,6,489,10
SP,2015,12,24,201,4
SP,2016,1,11,489,12
SP,2016,4,4,275,10
SP,2016,4,17,211,
SP,2016,6,6,434,4
SP,2016,10,31,262,33
SP,2017,2,3,465,
SP,2017,10,6,296,
ST,2015,12,15,49,
ST,2017,8,21,54,
SU,2015,5,3,304,18
SU,2016,10,27,308,2
SU,2016,11,18,198,
SU,2017,9,25,479,2
SW,2015,3,28,180,3
SW,2015,5,6,162,3
SW,2016,4,28,91,9
SW,2016,8,13,8,
SX,2016,6,2,8,
SY,2015,11,22,2381,44
SY,2016,6,16,3609,31
SY,2016,6,20,4703,92
SY,2016,10,3,4418,137
SY,2016,11,15,5010,191
SZ,2015,6,5,1293,39
SZ,2015,8,2,289,
SZ,2015,11,8,407,6
SZ,2016,2,6,610,14
SZ,2016,4,8,998,15
SZ,2016,10,9,431,81
SZ,2017,2,5,518,
SZ,2017,2,10,634,2
SZ,2017,4,22,241,3
SZ,2017,10,4,595,1
TD,2015,8,6,484,3
TD,2015,11,28,182,3
TD,2016,6,11,231,
TH,2015,2,24,1559,58
TH,2017,1,4,739,36
TH,2017,6,20,960,5
TH,2017,7,10,821,51
TI,2015,10,3,4,
TI,2016,10,20,75,
TI,2017,2,24,58,
TN,2015,3,6,26,
TN,2015,5,20,8,
TN,2015,5,21,5,
TN,2015,9,23,17,2
TN,2016,2,25,28,11
TN,2016,9,19,46,
TN,2016,10,15,17,
TN,2017,5,9,38,
TP,2017,7,5,5,
TS,2015,3,25,13,
TS,2015,10,26,24,
TS,2017,6,10,9,
TT,2015,5,14,2,
TU,2015,3,11,5210,182
TU,2015,4,14,6076,76
TU,2015,10,2,5641,54
TU,2016,10,2,1698,8
TU,2016,11,1,3152,33
TU,2016,12,1,3589,83
TU,2017,8,9,2446,42
TU,2017,8,14,2380,73
TW,2015,8,24,638,21
TW,2015,12,21,502,2
TW,2016,4,7,602,2
TW,2016,4,8,883,35
TW,2016,9,21,838,33
TW,2017,3,29,902,23
TX,2015,3,19,13,
TX,2016,1,12,15,
TX,2016,10,30,4,
TX,2017,9,17,6,
TZ,2015,3,5,301,38
TZ,2015,4,21,310,
TZ,2016,2,14,335,7
TZ,2016,2,19,317,
TZ,2016,3,6,253,
TZ,2016,4,1,353,2
UG,2015,7,8,728,
UG,2015,8,5,773,10
UG,2015,10,28,1123,18
UG,2016,4,19,764,6
UG,2016,5,3,1285,23
UG,2016,5,29,400,10
UG,2017,3,21,360,12
UG,2017,5,21,480,6
UK,2015,6,6,15190,241
UK,2015,10,1,34400,751
UK,2015,10,21,4924,35
UK,2015,11,20,38737,1358
UK,2016,6,17,43581,888
UK,2017,5,20,36526,223
UP,2015,7,30,612,16
UP,2015,10,13,813,16
UP,2015,12,15,854,5
UP,2016,9,5,615,13
UP,2016,10,18,1100,2
UP,2016,12,12,901,5
US,2016,4,1,403289,10461
US,2017,7,4,277843,4310
UV,2015,11,13,93,4
UZ,2015,11,25,30,
UZ,2016,2,9,27,
UZ,2017,8,28,33,
UZ,2017,11,7,62,
VC,2016,1,2,1,
VC,2016,9,9,55,28
VC,2016,9,13,61,1
VC,2016,11,4,29,20
VE,2015,5,14,169,3
VE,2015,7,20,548,1
VE,2015,8,15,209,17
VE,2015,10,5,635,18
VE,2016,3,10,344,4
VE,2016,12,13,343,68
VE,2017,4,27,205,2
VI,2016,9,17,2,
VI,2016,11,24,14,
VI,2017,4,21,24,
VM,2015,7,31,772,15
VM,2016,4,11,1171,11
VM,2016,9,8,2096,32
VM,2017,2,7,762,5
VM,2017,4,19,432,14
VM,2017,5,19,1014,5
VM,2017,8,3,723,19
VM,2017,10,5,634,18
VQ,2016,2,4,40,1
VQ,2016,10,20,47,
VQ,2016,12,16,6,
VQ,2017,4,12,29,
VQ,2017,7,18,28,
VQ,2017,10,3,57,
VQ,2017,11,21,25,1
VT,2015,12,4,192,
VT,2016,1,22,108,
VT,2016,9,19,121,
VT,2017,8,1,33,
VT,2017,8,4,48,
VT,2017,10,15,59,
WA,2015,7,16,340,
WA,2016,2,4,263,6
WA,2016,6,24,91,
WA,2016,11,20,2,
WA,2017,3,31,180,
WA,2017,5,17,96,1
WS,2015,10,10,170,9
WS,2016,10,7,172,11
WS,2017,1,31,175,1
WS,2017,8,4,100,
WZ,2015,6,19,131,
WZ,2015,10,28,43,8
WZ,2015,12,20,61,
WZ,2016,1,12,36,
WZ,2017,1,12,32,
WZ,2017,4,6,41,
WZ,2017,7,15,24,
YM,2015,5,19,31,
YM,2016,4,26,17,
YM,2016,5,3,51,
YM,2017,8,31,4,
ZA,2015,2,21,337,12
ZA,2015,11,26,184,
ZA,2017,5,22,152,
ZA,2017,8,1,255,
ZI,2015,3,19,1488,117
ZI,2017,3,26,890,4
ZI,2017,7,1,614,
,2015,3,20,1479,
,2015,6,26,1056,
,2015,9,13,771,
,2016,9,9,2390,
,2016,10,17,2314,
,2017,2,9,1709,
AA,2015,8,30,1,
AE,2016,4,15,2021,60
AE,2016,9,13,2036,86
AE,2017,6,19,2694,135
AE,2017,8,7,2251,95
AF,2016,7,13,1076,12
AF,2017,3,20,972,4
AF,2017,5,15,400,1
AG,2015,3,20,24,9
AG,2015,12,18,27,
AG,2016,2,5,28,
AG,2016,8,11,20,
AG,2016,11,16,67,8
AG,2016,12,25,96,
AJ,2015,4,25,579,18
AJ,2015,5,1,1710,186
AJ,2015,6,4,1298,268
AJ,2016,5,17,1783,74
AJ,2016,5,24,1855,36
AJ,2017,8,14,353,25
AL,2015,7,18,84,
AL,2016,1,15,41,
AL,2016,6,23,81,
AL,2017,2,7,78,
AL,2017,3,6,150,
AL,2017,4,22,26,
AL,2017,7,31,71,
AM,2015,6,14,50,
AM,2015,10,14,1834,2
AM,2016,4,4,3639,2
AM,2016,11,7,1534,128
AO,2015,7,13,59,
AO,2015,9,15,81,
AO,2016,8,25,196,
AO,2016,12,23,131,5
AO,2017,1,14,118,
AR,2015,5,11,321,
AR,2015,9,27,121,7
AR,2016,2,4,575,5
AR,2016,6,17,553,
AR,2016,8,31,461,
AR,2016,11,26,205,
AR,2017,4,1,15,
AR,2017,9,5,32,
AS,2017,3,28,30376,2030
AS,2017,10,11,24276,1242
AU,2015,10,9,82,1
AU,2016,6,15,121,
AU,2016,10,12,79,1
BA,2015,4,18,314,5
BA,2015,7,3,54,8
BA,2015,10,6,275,16
BA,2015,10,16,140,4
BA,2016,1,24,336,10
BA,2016,4,26,153,
BA,2016,4,30,36,
BA,2016,6,16,72,
BA,2016,8,22,190,5
BA,2017,5,1,332,
BB,2016,2,6,141,3
BB,2016,6,10,128,4
BB,2016,7,23,219,4
BB,2016,8,16,96,1
BB,2017,5,9,147,
BB,2017,9,23,225,31
BC,2015,5,10,128,13
BC,2016,5,31,97,
BC,2016,6,2,180,
BC,2016,10,9,95,
BC,2017,1,30,332,
BD,2015,3,27,90,4
BD,2016,12,5,80,
BE,2015,3,13,42,6
BE,2015,7,13,80,
BE,2015,10,11,40,
BE,2016,12,28,69,
BE,2017,4,19,208,
BE,2017,8,23,91,
BE,2017,9,15,48,1
BE,2017,10,3,130,
BF,2016,6,14,292,6
BF,2016,8,19,205,
BF,2016,11,16,206,18
BF,2017,10,1,3,
BG,2015,3,18,2225,77
BG,2015,6,19,1568,76
BG,2015,11,4,2899,89
BG,2016,9,16,2649,33
BG,2016,11,7,2869,105
BG,2017,6,4,2048,31
BG,2017,9,16,4764,28
BH,2016,2,20,258,1
BH,2016,8,28,41,
BH,2016,10,25,180,2
BH,2017,4,12,300,3
BH,2017,9,30,186,
BK,2015,5,5,1,
BK,2016,11,8,29,
BK,2017,8,21,14,4
BK,2017,11,1,12,
BM,2015,4,11,173,6
BM,2016,5,25,501,5
BM,2017,5,5,345,30
BM,2017,6,15,170,8
BO,2016,4,11,444,1
BO,2016,5,5,461,
BO,2016,7,2,24,
BP,2015,3,2,40,
BP,2015,9,24,23,
BP,2017,10,11,4,
BR,2016,2,4,97,
BR,2016,5,26,89,23
BR,2016,6,16,78,
BR,2017,11,8,35,
BT,2015,6,28,21,
BT,2015,8,6,17,2
BT,2015,8,26,53,
BT,2016,5,2,28,
BT,2016,5,24,20,
BT,2016,10,27,52,
BT,2017,4,26,66,
BT,2017,11,22,78,
BU,2017,2,18,448,
BU,2017,2,24,388,29
BU,2017,5,26,235,6
BX,2015,12,23,235,10
BX,2015,12,25,250,9
BX,2016,5,3,205,20
BX,2017,6,15,195,2
BY,2017,2,7,6,
BY,2017,5,8,8,
CA,2015,3,9,22007,933
CA,2015,4,19,8653,276
CA,2015,7,1,23659,395
CA,2015,7,9,26487,468
CA,2015,7,27,16755,729
CA,2015,11,7,14876,421
CB,2015,10,15,149,
CB,2016,2,19,250,
CB,2016,6,30,538,13
CB,2016,7,9,155,
CB,2016,11,2,1847,229
CB,2017,5,4,206,6
CB,2017,6,13,335,
CB,2017,7,2,78,
CB,2017,9,8,255,2
CB,2017,9,12,271,7
CE,2015,3,9,1628,42
CE,2015,8,11,1059,4
CE,2016,1,16,1094,3
CE,2016,6,9,1078,43
CF,2016,4,2,16,
CH,2017,3,3,12227,372
CI,2015,9,23,4,
CI,2015,10,27,10,
CI,2017,7,23,25,
CJ,2015,7,28,223,
CJ,2015,11,5,175,
CJ,2016,3,30,200,4
CJ,2016,3,31,200,4
CJ,2016,12,31,8,
CM,2016,8,27,22,
CM,2017,6,21,373,51
CM,2017,8,25,49,1
CM,2017,10,8,53,
CO,2015,8,14,17,5
CO,2016,1,30,3,
CS,2015,9,2,90,
CS,2015,9,16,116,
CS,2015,11,9,197,2
CS,2016,1,5,187,
CS,2017,1,9,32,1
CT,2016,9,9,24,
CU,2016,2,1,428,4
CW,2015,3,22,28,
CW,2015,12,19,12,
CW,2017,7,4,22,
CW,2017,8,15,8,2
CY,2015,6,9,158,
CY,2016,6,25,225,1
CY,2016,11,19,232,26
CY,2017,2,5,445,5
